En04;216366;2;BA51;Profession dans autre activité;SPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;2;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;CCS;5000000m;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;2;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;2;D23;Diplôme le plus élevé (2e essai);DIPINTB;CAP;CAP;CCS;NULL;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;2;D24;Spécialité du diplôme (2e essai);DIPSCDB;FORMATION GENERALE;FORMATION GENERALE;-;0011;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;2EME ANNEE BEP;2EME ANNEE BEP;CCS;51000;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;3;D38;Année d'études atteinte et diplôme préparé;NIVINTA;3EME GENERALE;3EME GENERALE;CCS;64000;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;3;G15a;Profession de la mère;MPCLCA;AIDE MATERNELLE;AIDE MATERNELLE;RC*;563A - Assistantes maternelles, gardiennes d'enfants, familles d'accueil;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;3;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;63;Gestionnaire 01;01;0;Enquêteur 04
En03;216367;1;BA10a;Profession principale;PCLCA;JARDINIER;JARDINIER;RC*;631A - Jardiniers;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;BA22b;Nom de l'employeur;NOMSOC;MAIRIE;MAIRIE;-;-;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;BA29;Nom de l'employeur;EMPL;MAIRIE;-;-;-;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;BB3;Echelle / échelon / niveau / indice;GRADEC;9999999999999999999999999999999999999999;-;-;-;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;BE8a;Profession à l'entrée dans l'entreprise;CPCLCA;ACCOMPAGNATEUR;ACCOMPAGNATEUR;RCS;546E - Autres agents et hôtesses d'accompagnement (transports, tourisme);11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5030211s;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;D21;Spécialité du diplôme;DIPSCDA;AGRICULTURE POLYCULTURE;AGRICULTURE POLYCULTURE;-;0811;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;E12a;Activité principale année précédente;EACTIV;MAIRIE;NULL;NULL;NULL;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;G15a;Profession de la mère;MPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;11;Gestionnaire 01;01;0;Enquêteur 03
En03;216367;1;G5a;Profession du père;FPCLCA;ACCOMPAGNATEUR;ACCOMPAGNATEUR;RC*;546E - Autres agents et hôtesses d'accompagnement (transports, tourisme);11;Gestionnaire 01;01;0;Enquêteur 03
En03;216368;1;C6a;Profession antérieure;APCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;31;Gestionnaire 01;02;0;Enquêteur 03
En03;216368;1;C8;Activité principale employeur;AACTIV;NETTOYAGE;NETTOYAGE;CCS;8121Z - Nettoyage courant des bâtiments;31;Gestionnaire 01;02;0;Enquêteur 03
En03;216368;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CE2;CE2;CCS;79991;31;Gestionnaire 01;02;0;Enquêteur 03
En03;216368;1;G15a;Profession de la mère;MPCLCA;ARTISANE;ARTISANE;RC*;214F;31;Gestionnaire 01;02;0;Enquêteur 03
En03;216368;2;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;31;Gestionnaire 01;02;0;Enquêteur 03
En03;216368;2;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;31;Gestionnaire 01;02;0;Enquêteur 03
En03;216368;2;G15a;Profession de la mère;MPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;31;Gestionnaire 01;02;0;Enquêteur 03
En03;216368;2;G5a;Profession du père;FPCLCA;CHAUFFEUR;CHAUFFEUR;RC*;641A - Conducteurs routiers et grands routiers;31;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;1;BA10a;Profession principale;PCLCA;COUTURIERE;COUTURIERE;RC*;635A - Tailleurs et couturières qualifiés, ouvriers qualifiés du travail des étoffes (sauf fabrication de vêtements), ouvriers qualifiés de type artisanal du travail du cuir;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;1;E12a;Activité principale année précédente;EACTIV;COUTURE;COUTURE;CCS;1413Z - Fabrication de vêtements de dessus;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;1;E9a;Profession année dernière;EPCLCA;COUTURIERE;COUTURIERE;RC*;213A;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;1;G15a;Profession de la mère;MPCLCA;BLANCHISERIE;BLANCHISERIE;RC*;217D;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;2;C6a;Profession antérieure;APCLCA;FRIGORISTE;FRIGORISTE;RC*;628B - Electromécaniciens, électriciens qualifiés d'entretien : équipements industriels;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;2;C8;Activité principale employeur;AACTIV;REPARATION;REPARATION;CCS;4520A - Entretien et réparation de véhicules automobiles légers;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;2;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5000227s;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;2;D21;Spécialité du diplôme;DIPSCDA;FRIGORISTE;FRIGORISTE;-;0713;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216369;2;G15a;Profession de la mère;MPCLCA;COUTURIERE;COUTURIERE;RC*;635A - Tailleurs et couturières qualifiés, ouvriers qualifiés du travail des étoffes (sauf fabrication de vêtements), ouvriers qualifiés de type artisanal du travail du cuir;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216370;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CE1;CE1;CCS;79991;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216370;1;G15a;Profession de la mère;MPCLCA;AGRICULTRICE;AGRICULTRICE;RC*;111F;7;Gestionnaire 01;02;0;Enquêteur 03
En03;216370;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;7;Gestionnaire 01;02;0;Enquêteur 03
En04;216371;1;BA10a;Profession principale;PCLCA;TECHNICIENNE DE SURFACE;TECHNICIENNE DE SURFACE;RC*;684A - Nettoyeurs;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;BA22b;Nom de l'employeur;NOMSOC;EQUIPEMENT;EQUIPEMENT;-;-;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;BA29;Nom de l'employeur;EMPL;EQUIPEMENT;-;-;-;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;EQUIPEMENT;EQUIPEMENT;CCS;8413Z - Administration publique (tutelle) des activités économiques;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;D20;Diplôme le plus élevé;DIPINTA;CAPD;CAPD;C_C;NULL;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;D21;Spécialité du diplôme;DIPSCDA;CUISINE;CUISINE;-;1013;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;D23;Diplôme le plus élevé (2e essai);DIPINTB;CAP;CAP;NULL;5000221s;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;D24;Spécialité du diplôme (2e essai);DIPSCDB;CUISINE;CUISINE;-;1013;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;E12a;Activité principale année précédente;EACTIV;EQUIPEMENT;EQUIPEMENT;CCS;8413Z - Administration publique (tutelle) des activités économiques;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;E9a;Profession année dernière;EPCLCA;TECHNICIENNE DE SURFACE;TECHNICIENNE DE SURFACE;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;1;G5a;Profession du père;FPCLCA;OUVRIER BATIMENT;OUVRIER BATIMENT;RC*;671B;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;2;BA10a;Profession principale;PCLCA;MANUTENTIONISTE;MANUTENTIONISTE;RC*;676A - Manutentionnaires non qualifiés;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;2;BA22b;Nom de l'employeur;NOMSOC;TUBUAI CENTER;MAGASIN;-;-;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;2;BA29;Nom de l'employeur;EMPL;TUBUAI CENTER;-;-;-;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAGASIN;MAGASIN;CCS;4711F - Hypermarchés;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;3EME GENERALE;3EME GENERALE;CCS;64000;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;2;E12a;Activité principale année précédente;EACTIV;MAGASIN;NULL;NULL;NULL;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;2;G5a;Profession du père;FPCLCA;MENUISIER;MENUISIER;RC*;632D - Menuisiers qualifiés du bâtiment;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;3;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CE2;CE2;CCS;79991;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;3;G15a;Profession de la mère;MPCLCA;TECHNICIENNE DE SURFACE;TECHNICIENNE DE SURFACE;RC*;684A - Nettoyeurs;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216371;3;G5a;Profession du père;FPCLCA;OUVRIER ROUTIER;OUVRIER ROUTIER;RC*;671B;11;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;BA10a;Profession principale;PCLCA;ARTISAN CUISINIER;ARTISAN CUISINIER;RC*;636D - Cuisiniers et commis de cuisine;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;BA22b;Nom de l'employeur;NOMSOC;TUBUAI MITIHUE;FABRICATION PRODUITS A BASE DE FRUITS;-;-;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;BA22b;Nom de l'entreprise ou du patenté;NOMSOC;TUBUAI MITIHUE;-;-;-;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;BA23a;Activité économique de l'entreprise / patente;ACTIV;FABRICATION PRODUITS A BASE DE FRUITS;FABRICATION PRODUITS A BASE DE FRUITS;CCS;1200Z - Fabrication de produits à base de tabac;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;C6a;Profession antérieure;APCLCA;PROFESSEUR DE MUSIQUE;PROFESSEUR DE MUSIQUE;RC*;354G - Professeurs d'art (hors établissements scolaires);79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;C8;Activité principale employeur;AACTIV;EDUCATION;EDUCATION;CCS;8531Z - Enseignement secondaire général;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;D20;Diplôme le plus élevé;DIPINTA;BEP;BEP;NULL;5100221s;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;D21;Spécialité du diplôme;DIPSCDA;CUISINE;CUISINE;-;1013;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;D60;Spécialité formation non-formelle;ETMSPA;PROJET PROFESSIONNEL;-;-;-;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;E12a;Activité principale année précédente;EACTIV;PRODUCTION;PRODUCTION;CCS;NULL;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;E9a;Profession année dernière;EPCLCA;PRODUCTION ALIMENTAIRE;PRODUCTION ALIMENTAIRE;RC*;625E;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;1;G5a;Profession du père;FPCLCA;MAGASINIER;MAGASINIER;RC*;653A - Magasiniers qualifiés;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;2;BA10a;Profession principale;PCLCA;PRODUCTION ALIMENTAIRE;PRODUCTION ALIMENTAIRE;RC*;625E;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;2;BA22b;Nom de l'employeur;NOMSOC;TUBUAI MITIHUE;PRODUCTION;-;-;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;2;BA23a;Activité économique de l'entreprise / patente;ACTIV;PRODUCTION;PRODUCTION;CCS;NULL;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;2;BA51;Profession dans autre activité;SPCLCA;JARDINIER;JARDINIER;RC*;211J;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;2;BA52;Profession dans autre activité (2e essai);SPCLCB;CHAUFFEUR;CHAUFFEUR;RC*;218A;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CM2;CM2;CCS;79991;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;2;G15a;Profession de la mère;MPCLCA;AGRICULTRICE;AGRICULTRICE;RC*;111F;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;2;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;3;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CAP;CAP;CCS;50000;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;3;G15a;Profession de la mère;MPCLCA;PRODUCTION ALIMENTAIRE;PRODUCTION ALIMENTAIRE;RC*;625E;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216372;3;G5a;Profession du père;FPCLCA;PRODUCTION ALIMENTAIRE;PRODUCTION ALIMENTAIRE;RC*;625E;79;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;BA10a;Profession principale;PCLCA;AGENT EXPLOITATION;AGENT EXPLOITATION;RC*;521A - Employés de la Poste;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;BA22b;Nom de l'employeur;NOMSOC;EDT;ELECTRICITE;-;-;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;BA29;Nom de l'employeur;EMPL;EDT;-;-;-;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;ELECTRICITE;ELECTRICITE;CCS;4321A - Travaux d'installation électrique dans tous locaux;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;BE6a;Activité économique établissement;CACTIV;ELECTRICITE;ELECTRICITE;CCS;4321A;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;BE8a;Profession à l'entrée dans l'entreprise;CPCLCA;AIDE MECANIQUE;AIDE MECANIQUE;C_R;X323;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;BE8b;Profession à l'entrée dans l'entreprise (2e essai);CPCLCB;MECANICIEN;MECANICIEN;-;-;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;E12a;Activité principale année précédente;EACTIV;ELECTRICITE;NULL;NULL;NULL;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;G15a;Profession de la mère;MPCLCA;SERVEUSE;SERVEUSE;RC*;561A;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;1;G5a;Profession du père;FPCLCA;MACON;MACON;RC*;632A - Maçons qualifiés;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;2;C6a;Profession antérieure;APCLCA;CAISSIERE;CAISSIERE;RC*;552A - Caissiers de magasin;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;2;C8;Activité principale employeur;AACTIV;HOTEL BAR;HOTEL BAR;CCS;NULL;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;2;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;NULL;5000314t;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;2;D21;Spécialité du diplôme;DIPSCDA;COMPTABILITE;COMPTABILITE;-;0411;7;Gestionnaire 01;02;0;Enquêteur 04
En04;216373;2;G5a;Profession du père;FPCLCA;AGENT ENTRETIEN;AGENT ENTRETIEN;RC*;525C - Agents de service de la fonction publique (sauf écoles, hôpitaux);7;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;BA10a;Profession principale;PCLCA;OUVRIER ROUTIER;OUVRIER ROUTIER;RC*;671B;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;BA22b;Nom de l'employeur;NOMSOC;EQUIPEMENT;GENIE CIVIL;-;-;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;BA29;Nom de l'employeur;EMPL;EQUIPEMENT;-;-;-;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;GENIE CIVIL;GENIE CIVIL;CCS;NULL;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;BB3;Echelle / échelon / niveau / indice;GRADEC;OUVRIER;-;-;-;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;BE6a;Activité économique établissement;CACTIV;EQUIPEMENT;EQUIPEMENT;CCS;8413Z;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;D20;Diplôme le plus élevé;DIPINTA;CERTIFICAT DETUDE;CERTIFICAT DETUDE;NULL;7400100a;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;E12a;Activité principale année précédente;EACTIV;GENIE CIVIL;NULL;NULL;NULL;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;1;G15a;Profession de la mère;MPCLCA;SERVEUSE;SERVEUSE;RC*;561A;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;BA10a;Profession principale;PCLCA;CUISINIERE;CUISINIERE;RC*;636D - Cuisiniers et commis de cuisine;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;BA22b;Nom de l'employeur;NOMSOC;COMMUNE;MAIRIE;-;-;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;BA29;Nom de l'employeur;EMPL;COMMUNE;-;-;-;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;BA51;Profession dans autre activité;SPCLCA;TECHNICIENNE DE SURFACE;TECHNICIENNE DE SURFACE;RC*;684A - Nettoyeurs;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;D20;Diplôme le plus élevé;DIPINTA;CERTIFICAT DETUDE;CERTIFICAT DETUDE;NULL;7400100a;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;E12a;Activité principale année précédente;EACTIV;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216374;2;E9a;Profession année dernière;EPCLCA;CUISINE;CUISINE;RC*;636D - Cuisiniers et commis de cuisine;63;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;BA10a;Profession principale;PCLCA;SECRETAIRE;SECRETAIRE;RC*;542A - Secrétaires;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;BA22b;Nom de l'employeur;NOMSOC;COMMUNE;MAIRIE;-;-;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;BA29;Nom de l'employeur;EMPL;COMMUNE;-;-;-;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;BB3;Echelle / échelon / niveau / indice;GRADEC;SECRETAIRE;-;-;-;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;D60;Spécialité formation non-formelle;ETMSPA;SECRETARIAT;-;-;-;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;E12a;Activité principale année précédente;EACTIV;MAIRIE;NULL;NULL;NULL;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;1;G5a;Profession du père;FPCLCA;OUVRIER ROUTIER;OUVRIER ROUTIER;RC*;671B;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;BA10a;Profession principale;PCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;BA22b;Nom de l'employeur;NOMSOC;PARTICULIER;ENTREPRENEUR;-;-;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;BA29;Nom de l'employeur;EMPL;PARTICULIER;-;-;-;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;ENTREPRENEUR;ENTREPRENEUR;CCS;4399C - Travaux de maçonnerie générale et gros œuvre de bâtiment;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;C6a;Profession antérieure;APCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;C8;Activité principale employeur;AACTIV;BATIMENT;BATIMENT;CCS;NULL;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;D20;Diplôme le plus élevé;DIPINTA;BAC PROFESSIONNEL;BAC PROFESSIONNEL;NULL;4000232s;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;D21;Spécialité du diplôme;DIPSCDA;BATIMENT CONSTRUCTION;BATIMENT CONSTRUCTION;-;0732;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;2EME ANNEE BTS;2EME ANNEE BTS;CCS;32000;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;E12a;Activité principale année précédente;EACTIV;BATIMENT;BATIMENT;CCS;NULL;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;E9a;Profession année dernière;EPCLCA;MANOEUVRE;MANOEUVRE;RC*;676E - Ouvriers non qualifiés divers de type industriel;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216376;2;G15a;Profession de la mère;MPCLCA;SECRETAIRE;SECRETAIRE;RC*;542A - Secrétaires;43;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;1;BA10a;Profession principale;PCLCA;AIDE ADMINISTRATION;AIDE ADMINISTRATION;RC*;543D;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;1;BA22b;Nom de l'employeur;NOMSOC;COMMUNE;MAIRIE;-;-;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;1;BA29;Nom de l'employeur;EMPL;COMMUNE;-;-;-;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;1;D20;Diplôme le plus élevé;DIPINTA;BAC TECHNOLOGIE;BAC TECHNOLOGIE;NULL;4300310t;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;1;D21;Spécialité du diplôme;DIPSCDA;ACTION COMMERCIALE;ACTION COMMERCIALE;-;0416;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;1ERE ANNEE LICENCE;1ERE ANNEE LICENCE;RCS;39992;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;1;G15a;Profession de la mère;MPCLCA;SECRETAIRE;SECRETAIRE;RC*;542A - Secrétaires;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;2;BA10a;Profession principale;PCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;2;BA23a;Activité économique de l'entreprise / patente;ACTIV;AGRICULTURE;AGRICULTURE;CCS;0111Z - Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;2;D20;Diplôme le plus élevé;DIPINTA;BEP;BEP;NULL;5100251r;47;Gestionnaire 01;02;0;Enquêteur 04
En04;216377;2;D21;Spécialité du diplôme;DIPSCDA;MAINTENANCE MECANIQUE;MAINTENANCE MECANIQUE;-;0715;47;Gestionnaire 01;02;0;Enquêteur 04
En03;216379;1;BA10a;Profession principale;PCLCA;SURVEILLANT AU COLLEGE;SURVEILLANT AU COLLEGE;RC*;422E - Surveillants et aides-éducateurs des établissements d'enseignement;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;BA22b;Nom de l'employeur;NOMSOC;COLLEGE DE TUBUAI;EDUCATION;-;-;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;BA29;Nom de l'employeur;EMPL;COLLEGE DE TUBUAI;-;-;-;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;EDUCATION;EDUCATION;CCS;8531Z - Enseignement secondaire général;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;BB3;Echelle / échelon / niveau / indice;GRADEC;9999999999999999999999999999999999999999;-;-;-;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;D20;Diplôme le plus élevé;DIPINTA;MASTER RECHERCHE;MASTER RECHERCHE;CCS;1210000a;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;D21;Spécialité du diplôme;DIPSCDA;METIERS DE L EDUCATION ENSEIGNEMENT FORMATION;METIERS DE L EDUCATION ENSEIGNEMENT FORMATION;-;0110;27;Gestionnaire 01;02;0;Enquêteur 03
En03;216379;1;D23;Diplôme le plus élevé (2e essai);DIPINTB;MASTER RECHERCHE;MASTER RECHERCHE;NULL;1210122a;27;Gestionnaire 01;02;0;Enquêteur 03
